id,name,ig_followers,ig_handle,category,subcategory
32450,Mokka Master,62881,mokka.master,Comedy & Memes,Viral & Memes
45056,Doctor Odia | Odia Memes | Odia Content,62781,doctor.odia,Comedy & Memes,Viral & Memes
30853,Mohit Sharma,62284,mad_d_cent09,Comedy & Memes,Viral & Memes
32421,Enga Thalaiku Thilla Pathiya,61567,enga_thalaiku_thilla_pathiya,Comedy & Memes,Viral & Memes
6892,Gujju,59057,gujju._.halko_,Comedy & Memes,Viral & Memes
32424,Ippavae Kanna Kattudhe,58780,ippavae_kanna_kattudhe,Comedy & Memes,Viral & Memes
32423,Belikelegend,58368,belikelegend,Comedy & Memes,Viral & Memes
11791,Sundaram R | F1 Statistician,57924,f1statsguru,"News, Media & Magazines",Sports News & Coverage
51785,𝐕𝐢𝐬𝐡𝐚𝐥 𝐒𝐢𝐧𝐠𝐡,56239,ig.vishal_singh_rajput01,Comedy & Memes,Viral & Memes
29707,Sarcastic World,53234,your_sarcastic_world,Comedy & Memes,Viral & Memes
11651,Visionary Kamina Vk,53054,visionary_kmina_vk,Comedy & Memes,Viral & Memes
7061,Marathi Insects,52837,marathikide,Comedy & Memes,Viral & Memes
8122,Poems Of The Mind,52703,manassina_kavanagalu,"News, Media & Magazines",Feel-Good News / Stories
46537,Shah Nawaz Ali,51891,alnawazino,Comedy & Memes,Viral & Memes
51883,Jaipur Waipur,51376,jaipur_waipur,Community Pages,City-focused Content
51716,The Musical Freaks,49167,themusicalfreaks,Entertainment,Singing & Music Videos
32284,Science Wale,48740,science.wale,Comedy & Memes,Viral & Memes
31836,Shivani Chaudhary,48564,cricket_ki_diwani,Community Pages,Fan-Page: Sports & Sports-Celebs
41717,Marathi Entertainment Katta,47781,marathi_manoranjan_katta,Comedy & Memes,Viral & Memes
45508,Appatakkars,47460,appatakkars_tamil,Comedy & Memes,Viral & Memes
31795,Storynotch,46676,storynotch,Comedy & Memes,Viral & Memes
12407,Rajiv,46617,rajivcasm13,Comedy & Memes,Viral & Memes
40675,Bbd Parivar,46055,bbd_parivar,Comedy & Memes,Viral & Memes
46244,Unbuttoned Bangaliana,45670,unbuttoned.bangaliana,Comedy & Memes,Viral & Memes
7044,Bhai Bhai,45616,bb_bhai_bhai,Comedy & Memes,Viral & Memes
30518,Memegious,45591,memegious,Comedy & Memes,Viral & Memes
13333,Akash Pandey,45550,akash.pandey11,Lifestyle & Living,Personal Vlogs
39723,All About Marathi Music & Wholesome Memes,44149,thewholesomeboiii__,Comedy & Memes,Viral & Memes
11783,Commerce Student Memes,44014,commerce_duniyaa,Comedy & Memes,Viral & Memes
10673,Ranjith,43229,newsreader_ranjith,Entertainment,Info-tainment
48315,The Fundoze,43105,thefundoze,Comedy & Memes,Funny Shorts
7358,Aarti Sachdeva,43038,aartidesk,Lifestyle & Living,Personal-Development
10996,Sudheer_anna_warangal_fan,41665,sudheer_anna_warangal_fan,Community Pages,Fan-Page: Movies & Movie-Celebs
44440,Babdya,41138,shitmarathiserialsshow,Comedy & Memes,Viral & Memes
9075,Bring. Me. Memes.,41095,bringme.memes,Comedy & Memes,Viral & Memes
5827,Code Tech,39297,code.tech_,Comedy & Memes,Viral & Memes
32282,Crispymemewala 2.0,39263,crispymemewalaa,Comedy & Memes,Viral & Memes
12416,Marathi Insults,39233,marathishivya,Comedy & Memes,Viral & Memes
12518,Amandeep Singh Batra,38371,amandeepsinghbatra,Arts,Film-making & Cinematography
31890,𝗧𝗥𝗢𝗟𝗟 𝗡𝗜𝗟𝗔𝗠𝗕𝗨𝗥,36885,troll_nilambur,Comedy & Memes,Viral & Memes
7161,Anuj Sahay,36671,officialyogibaba,Entertainment,Fun-Content
7370,Arey Enti Ra Edi,36591,arey_entira_edii,Comedy & Memes,Viral & Memes
28056,Big Fart Troll,36225,bigfarttrolls,Comedy & Memes,Viral & Memes
6856,Sourabh Jatav,35878,hellosourabhji,Comedy & Memes,Viral & Memes
8971,Sagar Editz,34074,khesari_lover_98764,"News, Media & Magazines",Entertainment
7189,Indranil Bhattacharya,32535,indranilb.88,Lifestyle & Living,Personal Vlogs
30278,Black Peter,31856,blackpeter30,Community Pages,Gaming & Anime Community Page
14085,Sanjeev Kariyandy,31103,sanjeevoriginals,Entertainment,Fun-Content
12466,Pankaj Sharma,30858,shabdh_,Arts,Creative Writing & Story-Telling
7341,Rajkotiyo,30737,rajkotiyo_official,"News, Media & Magazines",Feel-Good News / Stories
41649,Reels Talentz Official,30129,reels.talentz,Comedy & Memes,Viral & Memes
1995,Amanbhai,29801,its_nk__07,Comedy & Memes,Viral & Memes
43497,Biostrology,28947,biostrology,Comedy & Memes,Viral & Memes
32269,Cricket Memekar,28197,cricketmemekar2.0,Comedy & Memes,Viral & Memes
7357,Jonakaxom,27639,jonakaxom.in,Comedy & Memes,Viral & Memes
32268,Sudhanshu Ranjan Singh,26685,memegineers_,Comedy & Memes,Viral & Memes
7761,Be A Human,26433,standby_thoughts,Comedy & Memes,Viral & Memes
43993,Meme | Funny | Comedy Reels,25667,69._memer,Comedy & Memes,Viral & Memes
14216,The Law Of Kali Yuga,24723,pagal_dikudo,Comedy & Memes,Viral & Memes
44547,Your Memer Buddy,24259,yourmemerbuddy,Comedy & Memes,Funny Shorts
32725,Sonam,23819,fuddukingdom,Comedy & Memes,Viral & Memes
8422,Nitin Dhalla,23727,nitin_tintin10,Lifestyle & Living,Personal Vlogs
6311,Nicky,23689,yours2amtext,Comedy & Memes,Viral & Memes
41258,Alien Level Damilans,23359,alien_level_damilans,Comedy & Memes,Viral & Memes
45621,Scorpio 2022,22935,scorpio2022_,"News, Media & Magazines",Automotive News & Reviews
8047,Vishal Pandya,22802,pandya_rocks,Comedy & Memes,Viral & Memes
7275,Aastha Atray,22649,aasthaatray,Lifestyle & Living,Personal Vlogs
41127,Original Gujarati Tales,22268,originalgujaratitales,Comedy & Memes,Viral & Memes
16848,Cg_photography_boy_and_girl,21355,cg_photography_boy_and_girl,Comedy & Memes,Viral & Memes
41898,Dark Edits,20990,__dark.edits__,Community Pages,Art & Artist Community Page
40275,Sindhi Memes,20262,sindhirandhino,Comedy & Memes,Viral & Memes
6423,Sneha Ghildiyal,20091,halfasleepdoodles,Arts,Doodling & Animation
18755,Aastik Bhatnagar,18152,aastikbhatnagar,Comedy & Memes,Viral & Memes
45495,Comedy World,17970,sarcastics_world,Comedy & Memes,Viral & Memes
38845,Raj Dayal,16378,rxjdayal,Comedy & Memes,Viral & Memes
23294,Whatsapp Masti Ka Adda,16338,wp_adda,Comedy & Memes,Viral & Memes
32271,Savage Cricket Memes,16161,savage.cricket.memes,Comedy & Memes,Viral & Memes
44637,Gada Gada Gudumba Shankara,15760,gada_gada__gudumbashankara,Comedy & Memes,Viral & Memes
10856,Vk Gulia,15624,vk.gulia,Comedy & Memes,Viral & Memes
7011,Karan Gupta,15569,krossdraws,Arts,Doodling & Animation
45797,Indian Car And Bike Memes,14571,automaniac_memer,Comedy & Memes,Viral & Memes
8536,Gauravv K Chawla,14422,gauravvkchawla,Arts,Film-making & Cinematography
7819,Campus Bloggers,12632,campusbloggers,Comedy & Memes,Viral & Memes
38430,Alone,12078,reet.edits.01,"News, Media & Magazines",Entertainment
45425,Bhanu9122,11809,bhanu9122,Comedy & Memes,Viral & Memes
25850,Sarcasm,11321,_itsabhiofficial,Comedy & Memes,Viral & Memes
11424,Roshan,11028,roshanghatedit,Comedy & Memes,Viral & Memes
41432,Globalhub_bharath,10725,globalhub_bharath,"News, Media & Magazines",Lifestyle & Culture
26964,Amitoj Singh,10637,ramblingsbykasak,Arts,Creative Writing & Story-Telling
10791,Anubhavsingh,9985,rinkalsingh333_,Lifestyle & Living,Personal Vlogs
11699,The Viral Guy,9764,_the.viral.guy_,Comedy & Memes,Viral & Memes
51890,Resumeelevato,5440,resumeelevato,Community Pages,Professional/Career-focused Content
