id,name,ig_followers,ig_handle,category,subcategory
32031,Priyanka Chopra,92397745,priyankachopra,Arts,"Acting, Pro (TV / Series)"
32015,Alia Bhatt,86234041,aliaabhatt,Arts,"Acting, Pro (TV / Series)"
32020,Katrina Kaif,80223009,katrinakaif,Arts,"Acting, Pro (TV / Series)"
32053,Deepika Padukone,80153864,deepikapadukone,Arts,"Acting, Pro (TV / Series)"
6494,Neha Kakkar,78265107,nehakakkar,Arts,Music & Singing
32161,Jacqueliene Fernandez,70931668,jacquelienefernandez,Arts,"Acting, Pro (TV / Series)"
30800,Salman Khan,70141872,beingsalmankhan,Arts,"Acting, Pro (TV / Series)"
32063,Anushkasharma,69192035,anushkasharma,Arts,"Acting, Pro (TV / Series)"
31993,Akshay Kumar,66911772,akshaykumar,Arts,"Acting, Pro (TV / Series)"
31628,Disha Patani,61350152,dishapatani,Arts,"Acting, Pro (TV / Series)"
32054,Kriti Sanon,58504678,kritisanon,Arts,"Acting, Pro (TV / Series)"
43058,Sachin Tendulkar,50709119,sachintendulkar,Sports,Professional: Team Sports
8812,M S Dhoni,49796883,mahi7781,Sports,Professional: Team Sports
12226,Jannat Zubair Rahmani,49777926,jannatzubair29,Arts,"Acting, Pro (TV / Series)"
32237,Shah Rukh Khan,47974858,iamsrk,Arts,"Acting, Pro (TV / Series)"
32043,Hrithik Roshan,47686721,hrithikroshan,Arts,"Acting, Pro (TV / Series)"
22397,Nora Fatehi,47374964,norafatehi,Arts,"Acting, Pro (TV / Series)"
32012,Varundhawan,46476893,varundvn,Arts,"Acting, Pro (TV / Series)"
31627,Rashmika Mandanna,46060105,rashmika_mandanna,Arts,"Acting, Pro (TV / Series)"
8957,Kapil Sharma,45838591,kapilsharma,Arts,"Acting, Pro (TV / Series)"
22409,Krutika,8284579,themermaidscales,Comedy & Memes,Funny Shorts
43049,Arjun Bijlani,8225443,arjunbijlani,Arts,"Acting, Pro (Movies)"
31969,Tony Kakkar,8201891,tonykakkar,Arts,Music & Singing
24371,Nishaguragain,8196800,iamnishaguragain,Fashion,Style & Grooming
32032,Sobhita,8194286,sobhitad,Arts,"Acting, Pro (TV / Series)"
12310,Nia Sharma,8176076,niasharma90,Arts,"Acting, Pro (Movies)"
24203,Daisy,8149986,shahdaisy,Arts,"Acting, Pro (TV / Series)"
32027,Twinkle Khanna,8064803,twinklerkhanna,Arts,"Acting, Pro (TV / Series)"
47405,Ankit Singh,8061890,ankit_baiyanpuria,Fitness,Training & Fitness
24431,Rajkummar Rao,8050758,rajkummar_rao,Arts,"Acting, Pro (TV / Series)"
6452,Khushi Choudhary,8048313,khushi.vivekchoudhary,"Family, Kids & Pets",Family / Couple Vlogs 
50508,Sara Tendulkar,8018510,saratendulkar,Lifestyle & Living,Personal Vlogs
12264,Shirley Setia,7982213,shirleysetia,Arts,"Acting, Pro (TV / Series)"
11066,Vidyut Jammwal,7946541,mevidyutjammwal,Arts,"Acting, Pro (TV / Series)"
30862,𝗚𝗶𝗽𝗽𝘆 𝗚𝗿𝗲𝘄𝗮𝗹,7946530,gippygrewal,Arts,"Acting, Pro (TV / Series)"
7688,Nagma Mirajkar,7944934,nagmamirajkar,Arts,"Acting, Pro (TV / Series)"
25118,Sunil Chhetri,7921353,chetri_sunil11,Sports,Professional: Team Sports
53508,Chanchal Charan,7917369,ichanchalcharan,Entertainment,Fun-Content
42877,Abduroziq Official,7905685,abdu_rozik,Entertainment,Fun-Content
32065,Vaani Kapoor,7872445,vaanikapoor,Arts,"Acting, Pro (TV / Series)"
27823,Neeraj Sharma,1078402,ti.psss,Tech,"Software & App: Tips, Hacks & Reviews"
43353,Raj Choudhary,1078154,rajchoudhary_upcomingworld,Tech,"Software & App: Tips, Hacks & Reviews"
12100,Shivshakti Sachdev,1077862,iamshivshakti,Beauty,Skin-Care
8043,Aaryaveer Singh,1077158,aaryaveer__singh,Fashion,Style & Grooming
11053,Mj5,1075856,mj5_official,Arts,Professional Dancing
49009,Aparupa Dey,1075448,aparupa.dey,Photography / Videography,Wildlife & Animal Photography
5649,Nitibha Kaul,1074977,nitibhakaul,Beauty,Makeup & Cosmetics
24270,Jiya Khan,1074278,jiyakhan2230,Entertainment,Fun-Content
54337,Lavesh Gurjar,1074265,lavesh__14,Entertainment,Fun-Content
24714,Akash Jadhav,1073764,akya_jadhav01,Entertainment,Fun-Content
42728,Nimisha Bindu Sajayan,1073184,nimisha_sajayan,Arts,"Acting, Pro (TV / Series)"
28540,Divya Chaudhary,1072457,thedivyachaudhary,Arts,Music & Singing
21785,Balraj Syal,1072308,balrajsyal,Arts,"Acting, Pro (TV / Series)"
32529,Naughty Society,1071082,_naughtysociety,Comedy & Memes,Viral & Memes
8931,Aishwarya Majmudar,1071073,aishwarya_tm,Arts,Music & Singing
9570,Akanksha Sharma,1071001,akanksharmaa,Arts,"Acting, Pro (TV / Series)"
32530,Laughculture,1070555,laughculture,Comedy & Memes,Viral & Memes
40984,Siddhu Jonnalagadda,1069534,siddu_buoy,Arts,Film-making & Cinematography
10977,Abdul Basim Nalakath,1069259,basims_plate,Food ,Food Reviews
22154,Ria Amin,1068879,theriaaminnn,Beauty,
23085,Vidur Dhar,58964,vidur_dhar,Lifestyle & Living,Personal Vlogs
15156,Ruby,58964,raisingtweenntot,"Family, Kids & Pets",Family / Couple Vlogs 
7003,Anshika Soni,58957,anshika_soni2798,Beauty,Makeup & Cosmetics
45377,Du Updates,58947,duupdates,Comedy & Memes,Viral & Memes
21290,Nilakhii,58928,nilam_swain,Beauty,Style & Grooming
51689,Pooja Gujjar,58927,poojaroy3439,Entertainment,Singing & Music Videos
6893,Chirag Shivhare,58917,chirag._.shivhare,Lifestyle & Living,Personal Vlogs
49902,Raja,58905,iamrk_official555,Arts,"Acting, Pro (Movies)"
630,Anjali Wadhwa,58902,glamourholicanjali,Lifestyle & Living,Personal Vlogs
3946,Jay Kartik,58895,jaykartik777,Arts,"Acting, Pro (TV / Series)"
10459,Dimpy Munparia,58894,dimpy.munparia,Beauty,Makeup & Cosmetics
7544,Shradha,58882,__allaboutlifestyle_merapitara,Home & Decor,Interiors
2630,Kumi Rajput,58878,kumi_rajput4,Lifestyle & Living,Personal Vlogs
48863,Priyanka Sanket Shah,58872,priyankasanketshah,Lifestyle & Living,Personal Vlogs
40419,Aishwarya Daggubati,58870,aishwarya_daggubati,Arts,"Acting, Pro (TV / Series)"
3918,Bhavesh Mehta,58869,jhakaasflavoursofmumbai,Food ,Food Reviews
11877,Jas Kaur,58868,taste_a_bit,Food ,Food Reviews
5754,Smriti Thakur,58858,smritithakur21,Beauty,Skin-Care
23648,Nikhil Sidhwani,58855,nikhilismofficial,Arts,"Acting, Pro (Movies)"
32424,Ippavae Kanna Kattudhe,58854,ippavae_kanna_kattudhe,Comedy & Memes,Viral & Memes
545,Nabz Siddiqui,58847,blush_with_bibs,Lifestyle & Living,Personal Vlogs
1765,Vini Mehta,58839,viniscookbook,Food ,Cooking & Recipes
49444,Indian Vlogger Pinki,58839,indian_vlogger_pinki,Lifestyle & Living,Personal Vlogs
627,Aanchu,58837,itsaanchu_2207,Lifestyle & Living,Personal Vlogs
54349,Newlogic Bhojpuri,58820,nlg_bhojpuri,Comedy & Memes,Viral & Memes
5806,Saha Revo,58813,saha.revo,Home & Decor,Real-Estate / Homes
6901,Wordsthatineversaid,58791,wordsthatineversaid,Arts,Creative Writing & Story-Telling
43956,Tasneem,58791,forevertasneem,Lifestyle & Living,Product Reviews / Shopping
2959,Pranali,58780,pranali_chaudhary_005,,
51681,Vicky Singh Rajput,58776,7seven_lucifer,Comedy & Memes,Viral & Memes
46771,Maddy,58768,tonedyogini,Fitness,Yoga
931,Anchalk,58761,anchalk__,Beauty,Makeup & Cosmetics
27097,Dutta Pari,58757,duttapari123,"Family, Kids & Pets",Family / Couple Vlogs 
10785,Bhavesh Bhati,58729,bhavesh_bhai1557,Entertainment,Singing & Music Videos
2997,Er. Krutika Patel,58728,krutika.nasit,Lifestyle & Living,Personal Vlogs
53585,Mehul Chudasama Koli,58717,mehul_l07,Comedy & Memes,Viral & Memes
53532,Vivek Talar,58713,vivekkk_.yt,Entertainment,Fun-Content
2976,Sonal Somani,58704,sonalsomaniofficial,Lifestyle & Living,Personal Vlogs
54421,Bollywood Gallary,58694,gallarybollywood,"News, Media & Magazines",Entertainment
50405,Radhica Diwan,58692,radhica_diwan,Fashion,Style & Grooming
51494,Microsoft India And South Asia,58691,microsoftindia,Comedy & Memes,Viral & Memes
51406,Thefloralbanner,58688,thefloralbanner_luxe,Fashion,Style & Grooming
26621,Vasudha Sharma,58688,vasudhasharma2,Entertainment,Fun-Content
26680,Prakash Sikder,58677,prakash_sikder,Arts,Professional Dancing
767,Kamlesh,58675,kamstheblessedmumma,"Family, Kids & Pets",Family / Couple Vlogs 
15015,Jhumki,58671,that_neon_girl,"Family, Kids & Pets",Family / Couple Vlogs 
9409,Parul Duggal,58667,parulduggalmakeupartist,Beauty,Makeup & Cosmetics
16213,Chandni,58665,moraltalks1,Lifestyle & Living,Personal Vlogs
53710,Nikkuu,58649,nikkuuuu.______,Lifestyle & Living,Personal Vlogs
32905,Nagpur Lovers Official,58647,nagpur_lovers,Community Pages,City-focused Content
3736,Swati,58647,curvy__style23,Lifestyle & Living,Personal Vlogs
6218,Vishal Jugraj Mehta,58644,vishaljmehta,Lifestyle & Living,Personal Vlogs
39654,Rashmi Amit Malhotra,58643,mrs_gennie_,Lifestyle & Living,Personal Vlogs
21594,𝑨𝒂𝒓𝒕i,58640,gazzlingdiva,Lifestyle & Living,Personal Vlogs
5724,Shabnam Arora,58632,iam_shabnam_arora,Lifestyle & Living,Product Reviews / Shopping
21423,Moumita,58631,moumita0904,Lifestyle & Living,Personal Vlogs
48592,Aniket D Kamble,58630,ani_deadlifts,Fitness,Training & Fitness
54000,Ramya Chandan,58621,kushiyagiramya,Lifestyle & Living,Personal Vlogs
53163,Priyanka,58615,mooninkarts,Arts,Sketching & Painting
42102,Aadhavan Dhaya,58604,aadhavandhayaa,Entertainment,Fun-Content
13028,Rupali Jain,58591,rupalijain73,Lifestyle & Living,Personal Vlogs
48597,Tanishk Mahajan,58590,whotanishk,Fitness,Training & Fitness
13199,Priyanka Chaturvedi,58583,priyanka_chaturvedi1,Beauty,Skin-Care
8308,Nimit Kotian,58573,nimitkotian,Arts,Professional Dancing
11677,Rashmi Srivastava,58567,chefbychancee,Food ,Food Reviews
23680,Vikram Sathaye,58565,vikramsathaye,Entertainment,Fun-Content
14401,Ashwini Sharma,58549,ashwiniisharmaa,Beauty,Makeup & Cosmetics
3874,Bharat Sadana,58531,liftwithbharat,Fitness,Training & Fitness
53492,Vkey Gudgaame Aala,58529,iamvkey_,Arts,Music & Singing
45403,Rosy Mehra,58516,therosymehra,Lifestyle & Living,Personal Vlogs
11670,Bindu Bhargavi,58512,bindu_nuthakiy,,
10956,Eniyavanidly,58511,eniyavanidly,Lifestyle & Living,Personal Vlogs
646,Sohel Saiyed,58501,filmi_boy_sohel,Entertainment,Fun-Content
16408,Natasha,58495,nats_getliving,Lifestyle & Living,Personal Vlogs
9297,Shivangi Anand,58494,shiivii_01,Lifestyle & Living,Personal Vlogs
10102,Yashika,58488,thevoguetrend,Fashion,Style & Grooming
45742,Kabeer Khan,58483,kabeer.khan555,Entertainment,Singing & Music Videos
39737,Sr Shorts,58471,saurya_mudgal22,Comedy & Memes,Funny Shorts
39708,Nitika Kaul,58468,curlyjanvi_twinsmom,Beauty,Hair-Care & Hair-Styling
51607,Naetal Singh Dutt,58460,naetalsinghhdutt,Beauty,Makeup & Cosmetics
51762,Mayuri Jadav Shah,58456,mayuri.jadav.shah,Lifestyle & Living,Personal Vlogs
12723,Heena Jain,58454,the_powerpuffmom,"Family, Kids & Pets",Family / Couple Vlogs 
11829,Rhythm Sitlani,58454,rhythm_sitlani,Lifestyle & Living,Personal Vlogs
5387,Liya Matheww,58431,liya_matheww,Entertainment,Fun-Content
23703,Karishma Govil,58427,soul_kari,Lifestyle & Living,Personal Vlogs
19820,Simmi Sehgal,58427,baby_and_blush,Lifestyle & Living,Product Reviews / Shopping
3100,Shreya Sahay,58426,official_shreya_sahay,Beauty,Skin-Care
42864,Sajjad Delafrooz,58423,sajjad_delafrooz,Arts,"Acting, Pro (TV / Series)"
39350,Ayushi Tyagi,58412,ayushityagi111,Fashion,Style & Grooming
16630,Meghal Sahni,58405,mummyontheroll,Fashion,Style & Grooming
50673,Luv Sankhla,58400,luvsankhlaa,,
50655,Vishwas Kaushik,58399,kaushik.vishwas,,
1982,Tulika Prasad Singh,58399,papernpepper,Food ,Cooking & Recipes
26748,Sakina Khamgav,58395,sakinakhamgav,Lifestyle & Living,Personal Vlogs
7168,Natasha Phukan,58352,natasha_phukan,Lifestyle & Living,Personal Vlogs
3770,Khushi Bhatt,58351,thekhushibhatt,Beauty,Makeup & Cosmetics
46621,Flyingword,58347,flyingword,Comedy & Memes,Viral & Memes
32423,Belikelegend,58347,belikelegend,Comedy & Memes,Viral & Memes
3359,Amarttyajit Sinha,58341,amarttyajit_sinha,Travel & Places,Street / People Photography
8312,Parul Garg,58333,parulgargmakeupfp,Beauty,Makeup & Cosmetics
27250,Rani Labade,58329,_007queen_,Entertainment,Entertaining Dance Videos
9728,Maullika Rai,58314,maullika.rai,Beauty,Makeup & Cosmetics
52663,Sanjay Dodiya,58309,sanjay_dodiya_official,Lifestyle & Living,Product Reviews / Shopping
18007,Rahul Kushwaha,58304,rahu._.lk,,
48173,Swara,58301,by.swara,Beauty,Skin-Care
8896,Pinky Nylla Lyngkhoi,58295,pinky_nylla_lyngkhoi27,Lifestyle & Living,Personal Vlogs
4073,Nidhi,58294,nidhi_shetty13,Beauty,Style & Grooming
7112,Shilpa Bhatia,58291,healthnfitnessbysb,Fitness,Training & Fitness
26623,Arsh Walia,58291,officialarsh.walia,Entertainment,Singing & Music Videos
3079,Abhi Soham,58284,foodemen,Food ,Food Reviews
21036,Ishika,58283,its_me_ishi,Fashion,Style & Grooming
39789,Vasainineha,58283,vasainineha,Lifestyle & Living,Personal Vlogs
25459,Nikita Valecha Khaneja,58273,nikitavalecha,Travel & Places,Travel & Food Photography
20782,Saniya Singh,58254,_sanya___11,,
14280,Anusha Rishi,58251,anusha_rishi,Beauty,Skin-Care
53693,Zuha Hussain,58239,zeeusain,,
1714,Ladylawyer,58237,lawwaliladki1,"Law, Rights & Activism",Legal Education
26564,Helena Soni,58234,__helena__99,Lifestyle & Living,Personal Vlogs
31767,Rahul,58224,rahul_fanny_video12,Comedy & Memes,Viral & Memes
15682,Mugdha Sachdeva,58217,mugdhasachdeva19,Fashion,Style & Grooming
10041,Jayashree Arunkumar,58210,jayy_arun,Lifestyle & Living,Personal Vlogs
24985,Sharath,58205,thethumperman,Automotive,Bike Enthusiast
45427,Alok Jha,58191,stylewithansh_,"Family, Kids & Pets",Family / Couple Vlogs 
28878,Mrunal Shah,58189,playdad_india,Education,School/College Curriculum
27690,Angelina Pongenner,58179,angxlinapg,,
31318,Urnisha Swargari,58173,urnishaswargari,Fashion,Style & Grooming
53016,Prakash,58171,fitprak,Fitness,Training & Fitness
46709,Mohd Faeem,58161,mdfaeem15,Entertainment,Singing & Music Videos
3522,Nikhil Vohra,58155,mensgrace,Fashion,Style & Grooming
16462,Altamash Khan,58150,___ahkhan___,Lifestyle & Living,Personal Vlogs
7296,Manav & Manas,58147,foodmapdelhi,Food ,Food Reviews
14349,Antara Bagaria,58140,antarabagaria,Fashion,Style & Grooming
10073,Priyanshi Jain,58131,priyanshijainofficial,Lifestyle & Living,Personal Vlogs
31141,Mummy Ka Pitara,58112,mummy_ka_pitara,Entertainment,Fun-Content
20001,Priya Sharma,58105,wowwandhow,Entertainment,Fun-Content
3088,Rashmi,58096,rashmi1169,Lifestyle & Living,Personal Vlogs
44515,Techum,58094,techum_official,Tech,Gadget Reviews & Unboxing
4697,Parul Pratap,58089,parul_pratap,Food ,Food Reviews
3061,Guru Nicketan,58088,nicketronix,Comedy & Memes,Funny Shorts
22367,Tarun Vidhani,58067,fintalkswithtarun,Finance & Investments,Investing
29147,Harjeet Singh,58037,harjeethockey005,Sports,Professional: Team Sports
6007,Anuja Dixit,58024,thevoguemania,Entertainment,Fun-Content
51470,Muthuganesan Palanisamy,58018,muthuganesan_palanisamy,Photography / Videography,Wildlife & Animal Photography
2173,Dr. Janhavi Chandure Vijapure,58010,doctor.janhavi,Lifestyle & Living,Personal Vlogs
21690,Md Anas,58009,ex_dee_anas,Comedy & Memes,Funny Shorts
52932,Mahi__garah,58005,mohan_singh_garah_9,Lifestyle & Living,Personal Vlogs
23002,Jeevaratna,58003,jeevarathna,Entertainment,Entertaining Dance Videos
12056,Lasya Chittella,57990,lasya_chittella,Beauty,Skin-Care
12499,Roshani Batra,57986,hopandhog,Lifestyle & Living,Personal Vlogs
42132,Bhopali Nazaare,57979,bhopali_nazaare,"News, Media & Magazines",Lifestyle & Culture
9508,Shivani Jaiswal,57964,imshivanijaiswal,Lifestyle & Living,Personal Vlogs
42950,Taniya Gupta,57948,itanyagupta,Fashion,Style & Grooming
1151,Mehreen,57943,foodoland__blogger,Lifestyle & Living,Personal Vlogs
3738,Shiipra,57938,_theyellowskirt_,Fashion,Style & Grooming
46840,Tamana Sharma,57938,amogh_ki_mummy,"Family, Kids & Pets",Family / Couple Vlogs 
3690,Shikha Mathur,57922,ajmerfoodie,Travel & Places,City-focused Content
9442,Khushboo Gupta,57916,khushu712,Arts,Professional Dancing
2186,Anaheez Patel,57915,anaheezpatel,Fitness,Training & Fitness
44824,Hello Punjab,57913,reelan_365,Comedy & Memes,Viral & Memes
27498,Nayxa,57908,nayxaaa,Lifestyle & Living,Personal Vlogs
5641,Rangeeli Ruchi,57907,rangeeliruchi,Entertainment,Info-tainment
9852,Dr Tridisha Pathak,57890,drtridishapathak,Lifestyle & Living,Personal Vlogs
44980,Lalita Irwinite,57888,fit_n_fab_lalita,Fitness,Yoga
4281,Abhishek Deshmukh,57887,wandersane,Travel & Places,Backpacking & Biking
44708,Munshi Mobile Shop,57878,munshi_mobile_shop,Tech,Gadget Reviews & Unboxing
26250,Shailesh Patel,57871,shailesh_7777,Comedy & Memes,Funny Shorts
3200,Yamini Sharma,57860,flavoury_zests,Food ,Food Reviews
686,Shiwaniojha Rajan,57858,shiwaniojha_official,"Family, Kids & Pets",Family / Couple Vlogs 
39048,Mayank Soni,57855,mayank_musicc,Entertainment,Singing & Music Videos
13109,Juhichabriya,57850,_juhichabriya_,Beauty,Makeup & Cosmetics
52998,Muskan Soni,57849,muskansoni_482,Entertainment,Singing & Music Videos
53159,Renée,57847,reneenarangx,Lifestyle & Living,Personal Vlogs
46137,𝐒𝐚𝐜𝐡𝐢𝐧 𝐏𝐚𝐫𝐦𝐚𝐫,57828,sachinnn_011,Lifestyle & Living,Personal Vlogs
3361,Anup J Kat,57804,anupjkat,Photography / Videography,Wildlife & Animal Photography
13048,Sanjoli Jain,57784,spicyndtangy,Beauty,Skin-Care
26314,Urvil Shah,57774,urvil_shah09,Lifestyle & Living,Personal Vlogs
50275,Abhishek Mishra,57769,theabhishekbhau,Entertainment,Fun-Content
52130,Himanshu Rawat,57766,hrawat_,Fitness,Training & Fitness
20355,Shagun Rana,57749,shagunranaa___,Entertainment,Fun-Content
27535,Riya,57748,khabariyana_007,Food ,Food Reviews
48856,Nira Ashokan,57745,nira.offl,,
13636,Siddu Tillu,57734,siddutillu1,Arts,Professional Dancing
1458,Siffa Noorani,57726,siffanoorani,Lifestyle & Living,Product Reviews / Shopping
3969,Pallabi Paul Kundu,57725,pallabi_paul_kundu,Beauty,Skin-Care
54561,Rishab Verma,57716,techieview,,
48975,Yougal Parmar,57697,yashwant_.0,Fun-Content,
20122,Shikha Nagpal,57674,shikhanagpal07,"Family, Kids & Pets",Family / Couple Vlogs 
22191,Sumit Kumar,57673,sumitkv7,Sports,Professional: Team Sports
51561,Guru Charan,57673,geosmin_photography,Photography / Videography,Wildlife & Animal Photography
46890,Shefali Alvares Rashid,57657,shefali_alvares,Arts,Music & Singing
25155,Hamza Khan,57636,walkwithhamza,Travel & Places,City-focused Content
41367,Jeet Agrawal,57633,jeetagrawal05,Finance & Investments,Investing
5837,Pratiksha Jhakal,57629,pratikshajhakal,Lifestyle & Living,Personal Vlogs
5712,Leksha Somisetty,57628,lekshas_memorigram,Lifestyle & Living,Personal Vlogs
46489,Poga & Pogi,57620,comics_pogapogi,Arts,Doodling & Animation
9503,Tejaswini Kolhapure Saraswat,57619,tejukolhapure,Arts,"Acting, Pro (TV / Series)"
31079,Rick Roy,57618,rickroyco,Lifestyle & Living,Personal Vlogs
17719,Aditya Gorakhpuriya,57605,adityagorakhpuriya18,Lifestyle & Living,Personal Vlogs
48285,Charmy Negi,57600,charmy_negi,Lifestyle & Living,Personal Vlogs
26790,Jas,57598,jas00_,Fashion,Style & Grooming
11236,Shalini,1068590,pikkachu_girl,Lifestyle & Living,Personal Vlogs
24424,Rahul Patil,1067873,mr_rp_17,Entertainment,Fun-Content
43438,Aarti Khetarpal,1067851,iaartikhetarpal,Arts,"Acting, Pro (TV / Series)"
5869,Sonali Sahu,1067636,sonali_sahu07,Lifestyle & Living,Personal Vlogs
31500,Faraaz Sarang,1066289,faraaz_zs,Fitness,Training & Fitness
11149,Shraddha,1066141,aiyyoshraddha,Entertainment,Info-tainment
9724,Ishan Sharma,1065917,ishansharma7390,Business & Startups,Freelancing Tips & Growth
21691,Leena Jumani,1064770,leena_real,Arts,"Acting, Pro (TV / Series)"
30972,Bosco Martis,1064094,boscomartis,Arts,Professional Dancing
24302,Kritika Singh,1063922,juhi_kritika,Entertainment,Singing & Music Videos
24242,Swaalina,1063720,swaalina,Arts,Music & Singing
12840,Durjoy Datta,1063102,durjoydatta,Arts,Creative Writing & Story-Telling
15046,Vidhi Kumari,1062374,vidhi3144,Entertainment,Singing & Music Videos
26123,Amit Baghel,1061889,amit_baghel08,Lifestyle & Living,Personal Vlogs
110,Aarish Shah19,1061862,aarish__shah19,Comedy & Memes,Funny Shorts
7727,Varun Inamdar,1061614,varuninamdar,Food ,Cooking & Recipes
21702,Shreyas Mendiratta,1060603,shreyasmendiratta,Comedy & Memes,Funny Shorts
23683,Aarushi Nishank,1060481,arushi.nishank,Arts,Film-making & Cinematography
38147,My Love 4 Bollywood,1060359,mylove4bollywood,Community Pages,Art & Artist Community Page
13,Mubasheera Shaikh,1060217,mubzz_unicorn,Comedy & Memes,Funny Shorts
3005,Lovey,57595,fairy_princess_lovey,Lifestyle & Living,Personal Vlogs
248,Supreet Kaur Gill,57592,supreetk1,Beauty,Skin-Care
15805,Tanu Gupta,57590,tanzworldd,Fashion,Style & Grooming
3765,Harshita Modi,57589,cutestcontent,"Family, Kids & Pets",Family / Couple Vlogs 
572,Jain Priya,57587,jainpriya028,Lifestyle & Living,Personal Vlogs
6917,Sneha Chowdhary,57562,blushlounge_sneha,Beauty,Makeup & Cosmetics
46064,Om Bisht,57562,om_bisht_fitness_coach,Fitness,Training & Fitness
30579,Abhijit Wagh,57547,theabhijitwagh,Fitness,Training & Fitness
43607,Aakanksha Singh,57544,nayiaakanksha,Arts,"Acting, Pro (Movies)"
46217,Giri K,57539,naam_garry,Fitness,Training & Fitness
9350,Kashvi Grover,57531,kashvigrover17,Arts,"Acting, Pro (Movies)"
11791,Sundaram R | F1 Statistician,57531,f1statsguru,"News, Media & Magazines",Sports News & Coverage
481,Subhaiu,57529,meetbadass,Food ,Food Reviews
20113,Bhavana Durgam,57517,bhavana.durgam,Lifestyle & Living,Personal Vlogs
54430,Anubhav Sharma,57508,anubhvvsharma,Lifestyle & Living,Personal Vlogs
516,Ruby Bhatia,57505,rbfashionstylist,Lifestyle & Living,Personal Vlogs
43520,Vehicle Foodie,57501,vehicle_foodie,Food ,Food Reviews
28945,Ansar Ashraf,57490,i_ansar_ashraff,Entertainment,Fun-Content
40082,Ms Dhoni,57488,msd.mahi.csk,Community Pages,Fan-Page: Sports & Sports-Celebs
3323,Jadeja,57481,jadejaluck,Travel & Places,City-focused Content
7252,Sriparna Bhattacharjee,57480,myinstashot_,Photography / Videography,Travel & Food Photography
27130,Bhapaav Company,57475,bhapaavcompany,Entertainment,Fun-Content
44892,𝓐𝓾𝓼𝓽𝓲𝓷 𝓻𝓸𝓳𝓪,57474,austinroja,Comedy & Memes,Viral & Memes
43682,Ritika Chakraborty,57468,ritikachakraborty,Lifestyle & Living,Personal Vlogs
35422,Kshipra Vats,57463,kshipravats_,Fashion,Style & Grooming
13905,Madhuri,57462,makeoversbymadhuri,Beauty,Makeup & Cosmetics
4995,Meenal,57458,raisinglittleexplorer,"Family, Kids & Pets",Family / Couple Vlogs 
41002,Bella Vienna,57452,twins_and_snow,"Family, Kids & Pets",Family / Couple Vlogs 
19198,Kavya Sivakumar,57451,kavya.__.s,Entertainment,Entertaining Dance Videos
42935,Nirvaan,57450,nirvainnn,Fashion,Style & Grooming
10325,Stoxbox,57446,stoxboxin,Finance & Investments,Investing
11006,Sminkupofficial,57446,sminkupofficial,Beauty,Makeup & Cosmetics
24491,Sania,57426,saniapunjabii,Lifestyle & Living,Personal Vlogs
27662,Ginni Kaur,57425,ginnikaurrr,Arts,Music & Singing
40987,Car Quest,57412,carquest1,Automotive,Car Enthusiast
17861,Seep Grover,57411,seepgrover02,Entertainment,Entertaining Dance Videos
4993,Chennai Tn & Pondi,57407,itz_chennai,Food ,Cooking & Recipes
53891,Smart City Gorakhpur,57400,chaurichaura_info,Community Pages,City-focused Content
46689,Khushiii,57397,_khusithakurr,Entertainment,Singing & Music Videos
52856,Soniya Singh,57392,soniyasingh044,Entertainment,Singing & Music Videos
36912,𝗦𝗛𝗔𝗡𝗧𝗡𝗨 𝗕𝗛𝗔𝗥𝗗𝗪𝗔𝗝,57375,shantnu_bhardwaj_vlogs,Lifestyle & Living,Personal Vlogs
53654,Jatin Verma,57363,lucknowwale2,Travel & Places,City-focused Content
46273,Jharkhand,57362,jharkhand__update,Travel & Places,City-focused Content
17825,Drishti Vohra,57361,recreatewithdrish,Beauty,Skin-Care
18776,Smrati Dubey Shukla,57360,smrati.shukla,Fashion,Style & Grooming
21763,Anish Dadhich,57355,anishdadhichh,Comedy & Memes,Funny Shorts
21155,Chandreyee Saha,57348,officialmisssaha,Lifestyle & Living,Personal Vlogs
7311,Kabir Gill,57347,kabir.gill.336,Lifestyle & Living,Personal Vlogs
52899,Taboo Artists,57344,taboothetattooist,Beauty,Makeup & Cosmetics
22340,Priyanka Gupta,57337,priyankaguptaofficial_,Fitness,Training & Fitness
22819,Jiya Basantani,57336,jiyabasantanii,Fashion,Style & Grooming
6373,Prateek,57331,prateekjha56,Lifestyle & Living,Personal Vlogs
28826,Varun Bahl,57320,varun_bahl,Fashion,Style & Grooming
33454,Vaibhavi Borah,57319,vaibhavi_bora,Fashion,Style & Grooming
41498,Debasmita Chakraborty,57305,debasmitac795_official,Entertainment,Singing & Music Videos
31776,Reena K. Chowdhury,57296,i_reena_k.c,Entertainment,Entertaining Dance Videos
9964,Pranita Kocharekar,57278,pranitart,Arts,Doodling & Animation
44536,Gaurav,57273,gauravjitradingclub1,Finance & Investments,Investing
13783,Mr Miss Mrs India,57262,mrmissmrsind,Community Pages,Art & Artist Community Page
39686,Ca Varnika Goyal,57261,varnikagoyalofficial,Lifestyle & Living,Personal Vlogs
7143,Vysakh Ravi,57261,thevysakhravi,Arts,"Acting, Pro (Movies)"
42204,Midhun D,57249,mithuneshwar,Entertainment,Singing & Music Videos
45226,Prasad Hydraboiny,57242,prasad.hydraboiny,Travel & Places,City-focused Content
41764,Parwaz Laskar,57240,stoicfit._,Fitness,Training & Fitness
10046,Sneha Desu,57231,snehadesu,Fitness,Training & Fitness
