id,name,ig_followers,ig_handle,category,subcategory,location
25822,Maheshwari Jagabattula,14279,maheshwari_jagabattula,Arts,Music & Singing,Hyderabad
45951,Santosh Attreya,13902,santoshattreya,Photography / Videography,Wedding Photography,Hyderabad
49604,Sameema,13770,shaik_sameema,Lifestyle & Living,Personal Vlogs,Hyderabad
12574,Shin Ahmad,13765,cutefoodypanda,Food ,Food Reviews,Hyderabad
28081,Foodaholix,13624,foodaholix_blog,Food ,Food Reviews,Hyderabad
49584,Seema.m.raibagi,13615,raibagiseema09,Lifestyle & Living,Personal Vlogs,Hyderabad
41143,Hriday Ranjan,13265,heartranjan,Comedy & Memes,Standup Performer,Hyderabad
43858,Minakshi Ojha,13221,minakshiojha_01,Lifestyle & Living,Personal Vlogs,Hyderabad
42526,Divya,13195,prerna_divya,Lifestyle & Living,Personal Vlogs,Hyderabad
42626,Samjo Sisters,13115,samjosisters,Entertainment,Fun-Content,Hyderabad
51839,Rameez Raza,13040,raza_backpacker,Lifestyle & Living,Personal Vlogs,Hyderabad
5070,Sulogna Roy,12928,thatbongbrowngirl,Lifestyle & Living,Personal Vlogs,Hyderabad
31731,Sneha Ganesh Sagave,12919,snehasagave,"Family, Kids & Pets",Family / Couple Vlogs ,Hyderabad
39997,Hydfoodlovers,12896,hydfoodlovers,Food ,Cooking & Recipes,Hyderabad
31169,Sameersays,12883,sameerchandra.n,Entertainment,Info-tainment,Hyderabad
44113,Abhilashanand Katta,12864,abhilash_anand_katta,Arts,"Acting, Pro (Movies)",Hyderabad
49544,Kiranmayi Vlogs,12829,kiranmayi_vlogs,Entertainment,Singing & Music Videos,Hyderabad
29618,Sneha,12819,banaddi_bridalmakeovers,Beauty,Makeup & Cosmetics,Hyderabad
42166,Nikita Ala,12805,nikita.ala_,Fashion,Style & Grooming,Hyderabad
6848,King’s Arch.,43528,kingsarch.interior,Home & Decor,Architecture & Construction,Kanpur
43538,Its Divui,41873,selfiqueen437,Entertainment,Singing & Music Videos,Kanpur
22925,Milee,41371,milee_tiwari,Lifestyle & Living,Product Reviews / Shopping,Kanpur
21839,Nakul Saroj,34317,nakul.saroj,Comedy & Memes,Funny Shorts,Kanpur
4236,Juhi Srivastava,33639,thetraditionalmumma,"Family, Kids & Pets",Family / Couple Vlogs ,Kanpur
21154,Mr Anuj 779,32898,mr_anuj_779,Lifestyle & Living,Personal Vlogs,Kanpur
16940,Sanjari Roshani,31358,sanjari_roshni555_official,Lifestyle & Living,Personal Vlogs,Kanpur
4975,Blogger,29950,foody_lover2,Food ,Food Reviews,Kanpur
44154,Rinee Aatra,28497,rinee_19_,Fashion,Style & Grooming,Kanpur
18187,Boom,27777,boom_dance_studio,Entertainment,Entertaining Dance Videos,Kanpur
21759,Saksham Dwivedi,26812,sakshamdwivedi__,Lifestyle & Living,Personal Vlogs,Kanpur
42106,Tanvi Gupta,25548,the_glam___girl,Lifestyle & Living,Product Reviews / Shopping,Kanpur
18620,Aman Singh,25165,rock_aman0597,Fitness,Training & Fitness,Kanpur
32904,I Love Kanpur,21741,i_love_kanpur,Community Pages,City-focused Content,Kanpur
20431,Mahin Ali,20360,chefmahin_,Food ,Food Reviews,Kanpur
19309,Akbar Wasif,20290,akbar_wasif,Arts,Music & Singing,Kanpur
45883,Zuber Hashmi,20130,zuberhashmii,Arts,Music & Singing,Kanpur
18716,Chef Wifi,19098,chef_wifi,Food ,Cooking & Recipes,Kanpur
5499,Mahek,17040,its.____mahek,Entertainment,Fun-Content,Kanpur
40417,Shubham Mishra,16530,i_shubham_mishra,Fashion,Style & Grooming,Kanpur
44393,Runbir,186376,runbirworld,Arts,Music & Singing,Kartarpur
48823,Business Bench,64094,businessbench_products,,,Karur
40407,Karur Jilla Media,27840,karur_jilla,Travel & Places,City-focused Content,Karur
17067,Mumma And Maira,109778,little_princess_maira,Lifestyle & Living,Personal Vlogs,Delhi
26759,𝑺𝒉𝒘𝒆𝒕𝒂 𝑺𝒉𝒂𝒓𝒎𝒂,109535,26shwet,Beauty,Makeup & Cosmetics,Delhi
2771,Upalina Gupta,109380,upalina_gupta,Fashion,Style & Grooming,Delhi
7512,Suruchi,109277,blissful.living12,Home & Decor,Interiors,Delhi
14422,Akshita Vohra,109237,fashionfeedweb,Fashion,Style & Grooming,Delhi
20824,Shambhavi,108823,i_shambhavi_i,Lifestyle & Living,Personal Vlogs,Delhi
13323,Gagandeep Singh,108798,official_gagandeep368,Lifestyle & Living,Personal Vlogs,Delhi
4150,Rishabh Rai,108754,rrishabhraii,Entertainment,Fun-Content,Delhi
3988,Radhika Kaushik Dwivedi,108706,rads_aku,Lifestyle & Living,Personal Vlogs,Delhi
4387,Bineet K Singh,108558,foodiesafarii,Food ,Food Reviews,Delhi
2816,Ashima,108556,ashimamg,Lifestyle & Living,Personal Vlogs,Delhi
21987,Ipsitaa,108187,ipsitaaofficial,Arts,Music & Singing,Delhi
48731,Kriti Gulati,108150,lifeafter_baby,"Family, Kids & Pets",Parenting Tips / Pregnancy,Delhi
9189,Dipanshu Vashisth,108098,dipanshu_vashisth_fitness,Fitness,Training & Fitness,Delhi
15714,Kiran Khokhar,108063,kirankhokharr,Fashion,Style & Grooming,Delhi
41518,Lakshay Negi,107951,iamlakshaysingh,Entertainment,Fun-Content,Delhi
9635,Divya Kakran,107836,divya_kakran68,Sports,Professional: Individual Sports,Delhi
46829,Madhav Bhatia,107769,crypto_iammadhavbhatia,Finance & Investments,Investing,Delhi
25642,Shivank Panwanda,107647,shivank_panwanda,Comedy & Memes,Funny Shorts,Delhi
15543,Sheik Jenia,107611,jenny_thecurlymom,Beauty,Hair-Care & Hair-Styling,Delhi
45411,Ashima Samal,12786,ashima_samal,Fashion,Style & Grooming,Hyderabad
45052,Shyam Sukumaran,12556,shyam_sukumar,Entertainment,Entertaining Dance Videos,Hyderabad
46465,Lens N Love Media,12525,lensnlove,Photography / Videography,Wedding Photography,Hyderabad
41281,Sravya,12344,sravyapunukollu,Lifestyle & Living,Personal Vlogs,Hyderabad
31149,Priyanka Dembla,12100,priyankadembla_,Arts,Professional Dancing,Hyderabad
5135,Prathyusha Nidamanuru,12086,pratz_world,Fashion,Style & Grooming,Hyderabad
41154,Sreelekha Raavi K,11946,sreelekha_raavi,Fashion,Style & Grooming,Hyderabad
45571,Oblum,11874,_oblum_,Fashion,Style & Grooming,Hyderabad
45130,Hyderabad Blogger,11756,hyderabadfoodie__,Food ,Food Reviews,Hyderabad
40694,Saakshi,11745,thejournalxoxo,Lifestyle & Living,Personal Vlogs,Hyderabad
21353,Sathya K,11528,sathya_kapavaru,Entertainment,Singing & Music Videos,Hyderabad
25375,Medha,11496,medha_goje,Lifestyle & Living,Personal Vlogs,Hyderabad
51706,Azhar Kazi,11383,azharkazi100,Photography / Videography,Street / People Photography,Hyderabad
10736,My Prints,11359,myprintsindia,Photography / Videography,Street / People Photography,Hyderabad
45405,Parimi Rajendar,11245,pr__clicks_,Photography / Videography,Street / People Photography,Hyderabad
44832,I'm Bhargav Poludasu,11164,bhargav_poludasu,Entertainment,Singing & Music Videos,Hyderabad
44458,Salman King 04,11057,salman_king_0404,Entertainment,Fun-Content,Hyderabad
21085,Uppal Shoban Pailwan,11013,ramnagar_akhilanna_thammudu,Lifestyle & Living,Personal Vlogs,Hyderabad
49375,𝒫𝑜𝑜𝓃𝒶𝓂,10978,skinvestment101_,Beauty,Skin-Care,Hyderabad
46112,Gunveer Singh Randhawa,10779,youarefiternal,Fitness,Training & Fitness,Hyderabad
43017,Rajesh Eshwar,1662040,rajesh_chinnuu,"Family, Kids & Pets",Family / Couple Vlogs ,Kasaragod
13440,Anupal Kichu,395542,anupalkichu,Lifestyle & Living,Relationships & Dating,Kasaragod
2955,Krishanth S,74616,k__ichu,Entertainment,Fun-Content,Kasaragod
49292,Soumya K,20832,mileswithsou,Travel & Places,City-focused Content,Kasaragod
49729,Seema Jaitly,16096,seema.jately1,Lifestyle & Living,Personal Vlogs,Kanpur
17544,Ashi Shukla,15934,_.ashi_shukla._,Lifestyle & Living,Personal Vlogs,Kanpur
42262,Shubhranshu Dhar,15510,shubhranshu_dhar09official,Lifestyle & Living,Personal Vlogs,Kanpur
5242,Sohini Mukherji,14806,sohinimukherji5,Fitness,Training & Fitness,Kanpur
25441,Rupali,14147,rupalijain._,Lifestyle & Living,Personal Vlogs,Kanpur
20625,Neha Pal,13507,nehasonupal,Lifestyle & Living,Personal Vlogs,Kanpur
18770,Vineela Maggo,13223,kreativevineela,Beauty,Hair-Care & Hair-Styling,Kanpur
30119,Nikita Jhunjhunwala,13209,foodiecouple_kanpur,Food ,Food Reviews,Kanpur
29847,Humble Mumble,12963,humble__mumble_,Lifestyle & Living,Personal Vlogs,Kanpur
41584,Kritika Singh,12763,kritikasingh1952,Lifestyle & Living,Product Reviews / Shopping,Kanpur
42211,The Flow Vlogs,12670,theflowvlogs,Automotive,All Other Motoring,Kanpur
44877,Ishaan Singh,12658,mr.atroit,Travel & Places,Travel & Food Photography,Kanpur
41675,Deepa Das,11909,deepakukku,Entertainment,Fun-Content,Kanpur
2135,Krati Chaddha,11896,_.krati._kc,Beauty,Makeup & Cosmetics,Kanpur
18636,Anubhav,11623,theanubhav.kumar,Automotive,Bike Enthusiast,Kanpur
25819,Munwver Ansari,11139,bhaiya_ji__0786,Comedy & Memes,Viral & Memes,Kanpur
22714,Yuvraj Singh Chauhan,10973,yuvraj_chauhan_official,Fitness,Training & Fitness,Kanpur
43405,Kaushik Bhattacharjee,10956,kaushikantariksh,Entertainment,Feel-Good News / Stories,Kanpur
25754,Prateek & Saumya,10936,thecravingbirds,Travel & Places,City-focused Content,Kanpur
21430,Shubham Shreya Chopra,10620,shubhamshreyachopra,"Family, Kids & Pets",Family / Couple Vlogs ,Kanpur
11159,Tisca Chopra,1793745,tiscaofficial,Arts,"Acting, Pro (TV / Series)",Kasauli
38818,Amardeep Singh,463814,sunnykathuria.yt,Entertainment,Info-tainment,Kasauli
24535,Simran Jeet Singh,445565,simarr6000,Lifestyle & Living,Personal Vlogs,Kasauli
42807,Aman Singh,115252,amansinghmusic,Entertainment,Singing & Music Videos,Kasauli
46241,Parveen Kumar,103925,parveen_rana_photography,Photography / Videography,Street / People Photography,Kasauli
39235,Kamalpreet,24682,kpstyles020,Fashion,Style & Grooming,Kasauli
45392,Abhishek Kohli,20330,realabhikohli,Entertainment,Fun-Content,Kasauli
49745,Mahesh Arora,2894,mahithetechie,Tech,Gadget Reviews & Unboxing,Kasauli
28748,Sangeetha,10720,justsangy,Lifestyle & Living,Personal Vlogs,Hyderabad
49757,Swathi Pulipalupula,10676,swathiyug,Fashion,Style & Grooming,Hyderabad
4759,Zarin Khan,10616,beautyaffair101,Beauty,Makeup & Cosmetics,Hyderabad
4963,Nadia,10591,lifestyleglance,,,Hyderabad
25275,Shivani Chaudhry,10502,_shivanichaudhry_,Entertainment,Singing & Music Videos,Hyderabad
5208,Kean Lewis,10479,keanlewis,Sports,Professional: Team Sports,Hyderabad
20961,Pj Home Maker,10330,pj_homemaker,Food ,Cooking & Recipes,Hyderabad
19327,Indra Gupta,10281,foodymommy2021,Lifestyle & Living,Personal Vlogs,Hyderabad
22971,Neha,10223,reviewsnlifestories,Lifestyle & Living,Personal Vlogs,Hyderabad
48929,Sheila Mathilakath,10222,sheilamathilakath,Lifestyle & Living,Personal Vlogs,Hyderabad
40894,Karuna Natti,9953,karuna_natti,Lifestyle & Living,Personal Vlogs,Hyderabad
44766,Nagma,9941,nagmakeovers,Beauty,Makeup & Cosmetics,Hyderabad
49471,Madhu,9329,punyaluforyou,Food ,Food Reviews,Hyderabad
50145,Deeksha Kodiganti,8595,_deekshakodiganti,Fashion,Style & Grooming,Hyderabad
46601,Pranay Pannala,7854,pranay_pannala,Lifestyle & Living,Personal Vlogs,Hyderabad
49141,Shakeera Mohammad,6815,zindagiunlimited_vlogs,Lifestyle & Living,Personal Vlogs,Hyderabad
51715,Kritika Budhwani,5952,cocoainstyle,Lifestyle & Living,Personal Vlogs,Hyderabad
49532,Kushi Singhe,5715,kushi_singhee,Lifestyle & Living,Personal Vlogs,Hyderabad
49138,Swati Shukla,5672,indian_sahm_swati,Lifestyle & Living,Personal Vlogs,Hyderabad
51668,Karan Jhurani,5579,karan_jhurani,Business & Startups,Marketing & Branding,Hyderabad
27678,Hk On Wheels,107549,hariskhan.046,Travel & Places,Backpacking & Biking,Delhi
8677,Unseen Delhi,107495,unseen.delhi,Community Pages,City-focused Content,Delhi
29251,Mannat Pathania,107423,ma.nna.t,Fashion,Style & Grooming,Delhi
28835,Rishabh,107293,rishabhchaturvediofficial,Arts,Music & Singing,Delhi
46226,Toor,107252,imrstoor,Beauty,Makeup & Cosmetics,Delhi
22375,Arjun Mathur,107132,arjun__mathur,Arts,"Acting, Pro (TV / Series)",Delhi
27769,Dizy,107108,dizyone,Arts,Sketching & Painting,Delhi
37426,Nilofar And Afia Anwar,106977,thatdelhidivas,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
36895,Shakkar,106967,shakkarma,Entertainment,Fun-Content,Delhi
2857,Aadil Khan,106961,aadil_arts_,Arts,Sketching & Painting,Delhi
29035,Manik Dhodi,106786,manikdhodi,Travel & Places,Travel & Food Photography,Delhi
37468,Dhamini Sinha,106773,the_mini01,Fashion,Style & Grooming,Delhi
42111,Ajay Sherawat,106752,ajay_on_wheels,Automotive,Bike Enthusiast,Delhi
26021,Sahil Naath Vaid,106580,the_axeplorer,Lifestyle & Living,Religion & Spiritual,Delhi
43493,Sourabh Tomer,106555,iamsourabhtomer,Lifestyle & Living,Personal Vlogs,Delhi
23288,Jatin Gupta,106470,thedusky.boy,Comedy & Memes,Funny Shorts,Delhi
13521,Delhigram,106421,delhigram,Community Pages,City-focused Content,Delhi
28818,Govind Vishu Karma,106419,govind_vk_official,Entertainment,Singing & Music Videos,Delhi
5274,Preeta Agarwal,106234,preeta_agarwal,Fashion,Style & Grooming,Delhi
28947,Analysis Classes,106130,analysis_classes,Education,Test-Preparation,Delhi
49095,Samiksha Bajpai,10361,samikshaa_bajpai,Lifestyle & Living,Personal Vlogs,Kanpur
27391,Isharjput,10269,isharjput,Lifestyle & Living,Personal Vlogs,Kanpur
46302,Safal Sabharwal,10248,the_vogue_biker,Automotive,Bike Enthusiast,Kanpur
45860,Shubham Singh Sisodiya,10220,sisodiyaa_ji_,Lifestyle & Living,Personal Vlogs,Kanpur
49429,Aastha Dhiman,6179,aastha_dhimann,Lifestyle & Living,Product Reviews / Shopping,Kanpur
48983,Factiverse,5786,factiverse2023,Comedy & Memes,Viral & Memes,Kanpur
1477,Ryan,3026,xxl.ryan,Beauty,Makeup & Cosmetics,Kanpur
47770,Mansi Kumari,1628,__memansiii,Beauty,Skin-Care,Kanpur
10447,Om Kesar,94100,omundersky,Travel & Places,City-focused Content,Katra
51792,Pooja Patil,4998,sassysuitcasee,Lifestyle & Living,Personal Vlogs,Hyderabad
48663,Gitika Yadav,3913,gitika_yadavvv,Fitness,Training & Fitness,Hyderabad
49470,Shivani & Mohit,3905,shivaniandmohit,"Family, Kids & Pets",Family / Couple Vlogs ,Hyderabad
50400,Shubham 'neo' Gupta,3218,shubham_neo_,Lifestyle & Living,Personal Vlogs,Hyderabad
39669,Malasri,3126,malasri_0921,Lifestyle & Living,Personal Vlogs,Hyderabad
50473,Bhavya Reddy,2671,ebhavyareddy,Fashion,Style & Grooming,Hyderabad
49107,Hareesha,2628,simplify_your_life_hareesha,Lifestyle & Living,Personal Vlogs,Hyderabad
48761,Aashish Jethwani,2575,aashishmjethwani,Food ,Food Reviews,Hyderabad
48820,Madhu Sivaraju,2459,minimalistic_styling_,Lifestyle & Living,Product Reviews / Shopping,Hyderabad
51748,Divya Agarwal,2335,agarwaldiv9,"Family, Kids & Pets",Family / Couple Vlogs ,Hyderabad
49545,Hyndavirao_hauls,2023,hyndavirao_hauls,Lifestyle & Living,Product Reviews / Shopping,Hyderabad
49574,Rashmi,1314,rashmidiaries,Lifestyle & Living,Personal Vlogs,Hyderabad
18994,Deepika Rahul Kundra,105917,deepika_rahul_kundra,Lifestyle & Living,Personal Vlogs,Delhi
31881,Chandni Jha,105906,_chandni_jha_,Lifestyle & Living,Personal Vlogs,Delhi
42369,Diksha Gill,105784,dikshaa_homedecor,Arts,Crafts & DIY Arts,Delhi
25201,Sparsh,105560,sparsh_alawadhi,Fashion,Style & Grooming,Delhi
2624,Sanam Arora,105433,sanam_arora19,Lifestyle & Living,Personal Vlogs,Delhi
45464,Durga Rana,105255,divyasisodiya143_,Entertainment,Entertaining Dance Videos,Delhi
4392,Rhea Singh,105206,illustrationsandviews,Arts,Sketching & Painting,Delhi
16560,Jaskiran Singh,105129,jaskiran.07,Beauty,Skin-Care,Delhi
42922,Shubhangi Saini,105108,shubhangiiss,Fashion,Style & Grooming,Delhi
22675,Asmita Kaushik,105065,asmita.kaushik,Fashion,Style & Grooming,Delhi
562,Selina,104667,slaywithsally,Entertainment,Fun-Content,Delhi
1681,Rupanshu Agrahari,104663,stylewithrupanshu,Fashion,Style & Grooming,Delhi
19865,Praveen Soni,104557,praveensoni720,Lifestyle & Living,Personal Vlogs,Delhi
50363,Sonal Singh,104551,financewithsonal_,Finance & Investments,Personal Finance,Delhi
374,Kamlesh Bobby,104482,kamlesh.mua,Beauty,Makeup & Cosmetics,Delhi
25504,Simer Arora,104453,simeraroraa,Comedy & Memes,Standup Performer,Delhi
22822,Tanya,104415,tanyakaur_18,Fashion,Style & Grooming,Delhi
23127,Daksh,104383,xx._.daksh._.xx,Lifestyle & Living,Personal Vlogs,Delhi
36332,Prachi,104380,prachitaranshofficial,Entertainment,Fun-Content,Delhi
50524,Vivek Chauhan,104214,shaantpahadi,,,Delhi
43749,Lakshmi Priya,391335,lakshmipriyaoffl,Arts,"Acting, Pro (Movies)",Kayamkulam
40180,Bilal,59962,bilalmotorvault,Automotive,Bike Enthusiast,Kayamkulam
27441,Debismita,247196,debismita.41,Entertainment,Singing & Music Videos,Kavali
45190,Beauty Of Keonjhar,35422,beauty_of_keonjhar,Community Pages,City-focused Content,Kendujhar
16436,Ananya Nagalla,1852846,ananya.nagalla,"Acting, Pro (Movies)",,Khammam
30711,Pooja Bisht,104091,poojabishtt_,Photography / Videography,Street / People Photography,Delhi
13212,Isha Lohia,104017,_ishh__,Fashion,Style & Grooming,Delhi
3984,Divya & Saish,103989,saish_stories,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
29150,Nitesh Sharma,103841,hardlyboi_09_,Entertainment,Fun-Content,Delhi
44098,Arjun Singh Rawal,103711,arjunsinghrawalofficial,Entertainment,Singing & Music Videos,Delhi
194,Neha Dhanuka,103667,momyslilworld,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
2888,Ranjan Simkhada,103523,ranjan.simkhada,Travel & Places,City-focused Content,Delhi
38322,Saloni Seth,103377,saloniseth27,Tech,"Software & App: Tips, Hacks & Reviews",Delhi
23217,Mahak Sharma,103290,mahaksharmaa_,Fashion,Style & Grooming,Delhi
4194,Aman & Chhavi,103134,foodvoodindia,Food ,Food Reviews,Delhi
14295,Mridul Tripathi,103099,mridultripathi_,Fashion,Style & Grooming,Delhi
4819,Shubhi Garg Agarwal,103064,pickeratpace,Lifestyle & Living,Personal Vlogs,Delhi
41824,Rhea Rajput,103049,rhearajput007,Lifestyle & Living,Personal Vlogs,Delhi
42787,Chanchal Kumari,103024,chanchal__gahlawat,Entertainment,Fun-Content,Delhi
38288,Sneha & Ranjan,102956,thetwogypsiess,Travel & Places,Backpacking & Biking,Delhi
5504,Vridhi Mudgal,102851,vridhiiiii,Entertainment,Entertaining Dance Videos,Delhi
48193,Divya Bhatt,102601,divyxbhatt,Fashion,Style & Grooming,Delhi
27883,Mahima Chawla Chandhok,102531,mahimaa_chawla,Fashion,Style & Grooming,Delhi
28765,Enzo,102106,musicenzo,Arts,Music & Singing,Delhi
38942,Angel,102066,_1_angel_9,Lifestyle & Living,Product Reviews / Shopping,Delhi
38920,Neha Jareda,46376,nehajareda1,Finance & Investments,Investing,Kharagpur
21407,𝐃𝐞𝐛𝐚𝐬𝐡𝐢𝐬 𝐌𝐨𝐡𝐚𝐧𝐭𝐲,36324,shutter.bugdeb,Photography / Videography,Street / People Photography,Kharagpur
19717,Madhumita Paul,9906,_madhumita.paul_,Beauty,Skin-Care,Kharagpur
11721,Vicky Karma,581780,vickyaditi_official,"Family, Kids & Pets",Family / Couple Vlogs ,Khargone
39605,Abhi Gadhavi,67982,_itz_abhi07,Comedy & Memes,Viral & Memes,Kheda
2334,Akankhya Kabi,148134,kabiakankhya,Beauty,Hair-Care & Hair-Styling,Khordha
50646,Kaushik,101896,kaushikp134,Sports,Professional: Individual Sports,Delhi
1875,Jyoti,101777,jyoti_ji321,Lifestyle & Living,Personal Vlogs,Delhi
2812,Ayush Semwal,101651,ayushsemwal08,Fashion,Style & Grooming,Delhi
40364,Neeti Wadhwa,101624,neeti_wadhwa2630,Beauty,Style & Grooming,Delhi
27720,Harshita Juneja,101610,harshita.juneja15,Entertainment,Entertaining Dance Videos,Delhi
20231,Saina Sekhri,101423,sainasekhri,Lifestyle & Living,Personal Vlogs,Delhi
15481,Rise Of Flavours,101215,riseofflavours,Food ,Food Reviews,Delhi
4178,Anamika Priyadarshinii,101134,anamika_priyadarshinii,Fashion,Style & Grooming,Delhi
25100,Laxminarayan Tripathi,101098,laxminarayan_tripathi,Lifestyle & Living,Personal Vlogs,Delhi
48816,Aankit Arora,101062,arora.aankit,Travel & Places,Travel & Food Photography,Delhi
9985,Rod Anker,101034,rod.anker,Beauty,Hair-Care & Hair-Styling,Delhi
26432,Richa_rajesh_dubey,101017,richa_dubey296,Lifestyle & Living,Personal Vlogs,Delhi
31607,Zeeshan Bakhsh,101007,1fadlad,,,Delhi
1270,Pooja Singh,100959,my_lifesstyyle,Lifestyle & Living,Personal Vlogs,Delhi
16546,Humu,100923,humuu7864,Beauty,Skin-Care,Delhi
28977,Dilli Food Junkie,100921,dillifoodjunkie,Food ,Food Reviews,Delhi
4177,Rishab Dahiya,100825,rishabdahiya,Entertainment,Film-making & Cinematography,Delhi
32288,Commerce Study,100788,commerce.study,Comedy & Memes,Viral & Memes,Delhi
20162,Anchal Thakur,100741,aaanchalll__,Fashion,Style & Grooming,Delhi
47404,𝗩𝗮𝗻𝘀𝗵𝗶𝗸𝗮 𝗦𝗵𝗮𝗿𝗺𝗮,100708,vanshikaaas20,Fashion,Style & Grooming,Delhi
20070,Sachin Gupta,304837,sachin_kalakar079,Entertainment,Fun-Content,Kishanganj
46901,Vishal Kumar,168009,joblessvisu,"Family, Kids & Pets",Family / Couple Vlogs ,Kishanganj
28337,Rumana Perween,14693,thebuddingmom,"Family, Kids & Pets",Parenting Tips / Pregnancy,Kishanganj
49980,Suba Lakshmi,26873,subalakshmiperumal,Lifestyle & Living,Personal Vlogs,Kodaikanal
26436,Ishika,296340,ishika__thapa,Entertainment,Singing & Music Videos,Kohima
22141,Ruofu Zhano Whiso,176542,ruopfu_whiso,Lifestyle & Living,Personal Vlogs,Kohima
33480,Libeni Ezung,109138,libe_ezung,Fashion,Style & Grooming,Kohima
3305,Senoo,104261,aseno_vili_ayemi,Entertainment,Fun-Content,Kohima
33470,Onen Nenty Vlogs,78422,onen_nenty_vlogs_,Lifestyle & Living,Personal Vlogs,Kohima
33478,Lih,62145,lichum_hmt,Lifestyle & Living,Personal Vlogs,Kohima
33439,Imlisen Pongen,34854,imleeeseen,Fashion,Style & Grooming,Kohima
46981,Poonam Khemnar,19426,punamkhemnar123,Sports,Professional: Team Sports,Kohima
33516,Lentina,17559,lentinaa__,Fashion,Style & Grooming,Kohima
31997,Dulquer Salmaan,15193222,dqsalmaan,Arts,"Acting, Pro (TV / Series)",Kochi
16371,Neha Dhupia,7135289,nehadhupia,Arts,"Acting, Pro (TV / Series)",Kochi
